award_id,title,authors,year,cleaned_title,extracted_date,date_format,match_status,match_ratio,search_method,matched_title,openalex_work_id,publication_title,publication_year,publication_date,doi,type,language,cited_by_count,is_retracted,metadata_source,authors_count,journal,issn,publisher,volume,issue,pages,oa_status,is_oa,oa_url,best_oa_landing_page_url,best_oa_pdf_url,best_oa_license,best_oa_version,has_any_target_funder,matched_target_funders,matched_target_funder_names,target_funder_match_count,has_target_funder,funding_info,funding_count,award_id_match,award_id_match_type,award_id_match_score,matched_grant_award_id,matched_grant_funder,topics,abstract,matched_authors,matched_authors_count,matched_authors_list,year_match,year_difference
ST/W000997/1,Probing the eccentricity in protostellar discs: Modelling kinematics and morphologies,Enrico Ragusa; Elliot M Lynch; Guillaume Laibe; Cristiano Longarini; Simone Ceppi,2024,probing the eccentricity in protostellar discs,,,matched,100,cleaned_title,Probing the eccentricity in protostellar discs: Modelling kinematics and morphologies,https://openalex.org/W4394803903,Probing the eccentricity in protostellar discs: Modelling kinematics and morphologies,2024,2024-04-15,https://doi.org/10.1051/0004-6361/202449583,article,en,6,False,openalex,5,Astronomy and Astrophysics,0004-6361,EDP Sciences,,,,green,True,https://www.aanda.org/10.1051/0004-6361/202449583/pdf,https://www.aanda.org/10.1051/0004-6361/202449583/pdf,https://www.aanda.org/10.1051/0004-6361/202449583/pdf,cc-by,submittedVersion,True,https://openalex.org/F4320334632,Science and Technology Facilities Council,1,True,Science and Technology Facilities Council: ST/W000997/1; H2020 European Research Council: 864965; H2020 Marie Skłodowska-Curie Actions: 823823; HORIZON EUROPE Marie Sklodowska-Curie Actions: 101102964,4,True,exact,100,ST/W000997/1,Science and Technology Facilities Council,Astrophysics and Star Formation Studies; SAS software applications and methods,"Context. Protostellar discs are mostly modelled as circular structures of gas and dust orbiting a protostar. However, a number of physical mechanisms, for example, the presence of a (sub)stellar companion or initial axial asymmetry, can cause the gas and dust orbital motion to become eccentric. Theoretical studies have revealed that, when present, disc eccentricity is expected to occur with predictable profiles that can be long-lasting and potentially observable in protostellar systems. Aims. We construct an analytical model predicting the typical features of the kinematics and morphology of eccentric protostellar discs, with the final goal of characterising the observational appearance of eccentricity in discs. Methods. We validate the model using a numerical simulation of a circumbinary disc (where the binary makes the disc eccentric). We finally post-process the simulation with Monte Carlo radiative transfer to study how eccentric features would appear through the ‘eyes’ of ALMA. Results. Besides the motion of the material on eccentric Keplerian orbits in the disc orbital plane, the most characteristic eccentric feature emerging from the analytical model is strong vertical motion with a typical anti-symmetric pattern (with respect to the disc line of pericentres). A circumbinary disc with a ≈ 40 au eccentric cavity ( e cav = 0.2), carved by an a bin = 15 au binary, placed at a distance d = 130 pc, is expected to host in its upper emission surface vertical oscillations up to v z ~ 400 m s −1 close to the cavity edge, that is to say, well within ALMA spectral and spatial resolution capabilities. A residual spiral pattern in the vertical velocity Δ v z ~ 150 m s −1 of the simulation cannot be captured by the theoretical model, we speculate it to be possibly linked to the presence of a companion in the system.",False,0,,True,0
ST/R00689X/1,High-energy collision of black holes in higher dimensions,Ulrich Sperhake; William Cook; Diandian Wang,2019,high energy collision of black holes in higher dimensions,,,matched,100,cleaned_title,High-energy collision of black holes in higher dimensions,https://openalex.org/W2971429816,High-energy collision of black holes in higher dimensions,2019,2019-11-21,https://doi.org/10.1103/physrevd.100.104046,article,en,12,False,openalex,3,Physical review. D/Physical review. D.,2470-0010,American Physical Society,,,,green,True,http://arxiv.org/pdf/1909.02997,http://arxiv.org/abs/1909.02997,http://arxiv.org/pdf/1909.02997,,submittedVersion,True,https://openalex.org/F4320306076; https://openalex.org/F4320334632,Science and Technology Facilities Council; National Science Foundation,2,True,National Science Foundation: PHY-090003; Simons Foundation: 548512; European Cooperation in Science and Technology: CA16104; Horizon 2020 Framework Programme: 690904; Science and Technology Facilities Council: ST/P002307/1; Science and Technology Facilities Council: ST/R002452/1; Science and Technology Facilities Council: ST/R00689X/1; Science and Technology Facilities Council: ST/P000673/1; H2020 European Research Council: MaGRaTh-646597,9,True,exact,100,ST/R00689X/1,Science and Technology Facilities Council,Pulsars and Gravitational Waves Research; Black Holes and Theoretical Physics; Cosmology and Gravitation Theories,"We compute the gravitational wave energy ${E}_{\mathrm{rad}}$ radiated in head-on collisions of equal-mass, nonspinning black holes in up to ($D=8$)-dimensional asymptotically flat spacetimes for boost velocities $v$ up to about 90% of the speed of light. We identify two main regimes: weak radiation at velocities up to about 40% of the speed of light, and exponential growth of ${E}_{\mathrm{rad}}$ with $v$ at larger velocities. Extrapolation to the speed of light predicts a limit of 12.9% (10.1, 7.7, 5.5, 4.5)% of the total mass that is lost in gravitational waves in $D=4$ (5, 6, 7, 8) spacetime dimensions. In agreement with perturbative calculations, we observe that the radiation is minimal for small but finite velocities, rather than for collisions starting from rest. Our computations support the identification of regimes with super-Planckian curvature outside the black-hole horizons reported by Okawa, Nakao, and Shibata [Phys. Rev. D 83, 121501(R) (2011)].",False,0,,True,0
EP/S005226/1,The Impact of Metagenomics on Biocatalysis.,Bethany N. Hogg; Christian Schnepel; James Finnigan; Simon J. Charnock; Martin A. Hayes; Nicholas J. Turner,2024,the impact of metagenomics on biocatalysis,,,matched,100,cleaned_title,The Impact of Metagenomics on Biocatalysis,https://openalex.org/W4392925309,The Impact of Metagenomics on Biocatalysis,2024,2024-03-18,https://doi.org/10.1002/anie.202402316,review,en,9,False,openalex,6,Angewandte Chemie International Edition,1433-7851,Wiley,,,,hybrid,True,https://doi.org/10.1002/anie.202402316,https://doi.org/10.1002/anie.202402316,,cc-by,publishedVersion,True,https://openalex.org/F4320334627,Engineering and Physical Sciences Research Council,1,True,Engineering and Physical Sciences Research Council: EP/S005226/1; European Research Council: 742987-BIO-H-BORROW-ERC-2016-ADG,2,True,exact,100,EP/S005226/1,Engineering and Physical Sciences Research Council,Microbial Metabolic Engineering and Bioproduction; Enzyme Catalysis and Immobilization; Microbial Natural Products and Biosynthesis,"Abstract In the ever‐growing demand for sustainable ways to produce high‐value small molecules, biocatalysis has come to the forefront of greener routes to these chemicals. As such, the need to constantly find and optimise suitable biocatalysts for specific transformations has never been greater. Metagenome mining has been shown to rapidly expand the toolkit of promiscuous enzymes needed for new transformations, without requiring protein engineering steps. If protein engineering is needed, the metagenomic candidate can often provide a better starting point for engineering than a previously discovered enzyme on the open database or from literature, for instance. In this review, we highlight where metagenomics has made substantial impact on the area of biocatalysis in recent years. We review the discovery of enzymes in previously unexplored or ‘hidden’ sequence space, leading to the characterisation of enzymes with enhanced properties that originate from natural selection pressures in native environments.",False,0,,True,0
EP/T000481/1,A New Architecture for DNA-Templated Synthesis in Which Abasic Sites Protect Reactants from Degradation.,Jennifer Frommer; Robert Oppenheimer; Benjamin M. Allott; Samuel Núñez-Pertíñez; Thomas R. Wilks; Liam R. Cox; Jonathan Bath; Rachel K. O’Reilly; Andrew J. Turberfield,2024,a new architecture for dna templated synthesis in which abasic sites protect reactants from degradation,,,matched,100,cleaned_title,A New Architecture for DNA‐Templated Synthesis in Which Abasic Sites Protect Reactants from Degradation,https://openalex.org/W4391741657,A New Architecture for DNA‐Templated Synthesis in Which Abasic Sites Protect Reactants from Degradation,2024,2024-02-12,https://doi.org/10.1002/ange.202317482,article,en,0,False,openalex,9,Angewandte Chemie,0044-8249,Wiley,,,,hybrid,True,https://doi.org/10.1002/ange.202317482,https://doi.org/10.1002/ange.202317482,,cc-by,publishedVersion,True,https://openalex.org/F4320334627,Engineering and Physical Sciences Research Council,1,True,Engineering and Physical Sciences Research Council: EP/L016494/1; Engineering and Physical Sciences Research Council: EP/T000481/1; Engineering and Physical Sciences Research Council: EP/T000562/1,3,True,exact,100,EP/T000481/1,Engineering and Physical Sciences Research Council,DNA and Nucleic Acid Chemistry; Advanced biosensing and bioanalysis techniques; RNA and protein synthesis mechanisms,"Abstract The synthesis of artificial sequence‐defined polymers that match and extend the functionality of proteins is an important goal in materials science. One way of achieving this is to program a sequence of chemical reactions between precursor building blocks by means of attached oligonucleotide adapters. However, hydrolysis of the reactive building blocks has so far limited the length and yield of product that can be obtained using DNA‐templated reactions. Here, we report an architecture for DNA‐templated synthesis in which reactants are tethered at internal abasic sites on opposite strands of a DNA duplex. We show that an abasic site within a DNA duplex can protect a nearby thioester from degradation, significantly increasing the yield of a DNA‐templated reaction. This protective effect has the potential to overcome the challenges associated with programmable, sequence‐controlled synthesis of long non‐natural polymers by extending the lifetime of the reactive building blocks.",False,0,,True,0
MR/M011747/1,Contribution of Segment 3 to the Acquisition of Virulence in Contemporary H9N2 Avian Influenza Viruses.,Anabel L. Clements; Joshua E. Sealy; Thomas P. Peacock; Jean-Rémy Sadeyen; Saira Hussain; Samantha Lycett; Holly Shelton; Paul Digard; Munir Iqbal,2020,contribution of segment 3 to the acquisition of virulence in contemporary h9n2 avian influenza viruses,,,matched,100,cleaned_title,Contribution of Segment 3 to the Acquisition of Virulence in Contemporary H9N2 Avian Influenza Viruses,https://openalex.org/W3046180128,Contribution of Segment 3 to the Acquisition of Virulence in Contemporary H9N2 Avian Influenza Viruses,2020,2020-07-29,https://doi.org/10.1128/jvi.01173-20,article,en,18,False,openalex,9,Journal of Virology,0022-538X,American Society for Microbiology,,,,hybrid,True,https://doi.org/10.1128/jvi.01173-20,https://doi.org/10.1128/jvi.01173-20,,cc-by,publishedVersion,True,https://openalex.org/F4320314731; https://openalex.org/F4320334629; https://openalex.org/F4320334626,UK Research and Innovation; Biotechnology and Biological Sciences Research Council; Medical Research Council,3,True,UK Research and Innovation: BB/S011269/1; Medical Research Council: MR/M011747/1; Biotechnology and Biological Sciences Research Council: BB/P013740/1,3,True,exact,100,MR/M011747/1,Medical Research Council,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Animal Virus Infections Studies,"Avian influenza viruses, such as H9N2, cause huge economic damage to poultry production worldwide and are additionally considered potential pandemic threats. Understanding how these viruses evolve in their natural hosts is key to effective control strategies. In the Middle East and South Asia, an older H9N2 virus strain has been replaced by a new reassortant strain with greater fitness. Here, we take representative viruses and investigate the genetic basis for this “fitness.” A single mutation in the virus was responsible for greater fitness, enabling high growth of the contemporary H9N2 virus in cells, as well as in chickens. The genetic mutation that modulates this change is within the viral PA protein, a part of the virus polymerase gene that contributes to viral replication as well as to virus accessory functions—however, we find that the fitness effect is specifically due to changes in the protein polymerase activity.",False,0,,True,0
ES/S007393/1,Deriving household composition using population-scale electronic health record data-A reproducible methodology.,Rhodri Johnson; Lucy Griffiths; Joe Hollinghurst; Ashley Akbari; Alexandra Lee; Daniel Thompson; Ronan A Lyons; Richard Fry,2021,deriving household composition using population scale electronic health record data a reproducible methodology,,,matched,100,cleaned_title,Deriving household composition using population-scale electronic health record data—A reproducible methodology,https://openalex.org/W3142774786,Deriving household composition using population-scale electronic health record data—A reproducible methodology,2021,2021-03-29,https://doi.org/10.1371/journal.pone.0248195,article,en,25,False,openalex,8,PLoS ONE,1932-6203,Public Library of Science,,,,gold,True,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0248195&type=printable,https://doi.org/10.1371/journal.pone.0248195,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0248195&type=printable,cc-by,publishedVersion,True,https://openalex.org/F4320334630; https://openalex.org/F4320334626,Medical Research Council; Economic and Social Research Council,2,True,Medical Research Council: MR/V028367/1; Economic and Social Research Council: ES/S007393/1,2,True,exact,100,ES/S007393/1,Economic and Social Research Council,Health disparities and outcomes; demographic modeling and climate adaptation; Intergenerational Family Dynamics and Caregiving,"Physical housing and household composition have an important role in the lives of individuals and drive health and social outcomes, and inequalities. Most methods to understand housing composition are based on survey or census data, and there is currently no reproducible methodology for creating population-level household composition measures using linked administrative data.",False,0,,True,0
NE/H020772/1,Structural properties of mobile armors formed at different flow strengths in gravel-bed rivers,D. Mark Powell; Annie Ockelford; Stephen P. Rice; John K. Hillier; Thao Nguyen; Ian Reid; Nicholas Tate; David F. Ackerley,2016,structural properties of mobile armors formed at different flow strengths in gravel bed rivers,,,matched,100,cleaned_title,Structural properties of mobile armors formed at different flow strengths in gravel‐bed rivers,https://openalex.org/W2495145998,Structural properties of mobile armors formed at different flow strengths in gravel‐bed rivers,2016,2016-08-01,https://doi.org/10.1002/2015jf003794,article,en,75,False,openalex,8,Journal of Geophysical Research Earth Surface,2169-9003,Wiley,,,,hybrid,True,https://doi.org/10.1002/2015jf003794,https://doi.org/10.1002/2015jf003794,,cc-by,publishedVersion,True,https://openalex.org/F4320334631,Natural Environment Research Council,1,True,Natural Environment Research Council: NE/H020993/1; Natural Environment Research Council: NE/H020772/1,2,True,exact,100,NE/H020772/1,Natural Environment Research Council,Hydrology and Sediment Transport Processes; Geological formations and processes; Soil erosion and sediment transport,"Abstract Differences in the structure of mobile armors formed at three different flow strengths have been investigated in a laboratory flume. The temporal evolution of the bed surfaces and the properties of the final beds were compared using metrics of surface grain size, microtopography, and bed organization at both grain and mesoscales. Measurements of the bed condition were obtained on nine occasions during each experiment to describe the temporal evolution of the beds. Structured mobile armors formed quickly in each experiment. At the grain scale (1–45 mm; 9 ≤ D s 50 ≤ 17 mm where D s 50 is the median surface particle size), surface complexity decreased and bed roughness increased in response to surface coarsening and the development of the mobile armor. Particles comprising the armor also became flow aligned and developed imbrication. At a larger scale (100–200 mm), the surface developed a mesoscale topography through the development of bed patches with lower and higher elevations. Metrics of mobile armor structure showed remarkable consistency over prolonged periods of near‐constant transport, demonstrating for the first time that actively transporting surfaces maintain an equilibrium bed structure. Bed structuring was least developed in the experiments conducted at the lowest flow strength. However, little difference was observed in the structural metrics of the mobile armors generated at higher flows. Although the range of transport rates studied was limited, the results suggest that the structure of mobile armors is insensitive to the formative transport rate except when rates are low ( τ * ≈ 0.03 where τ * is the dimensionless shear stress).",False,0,,True,0
AH/M008266/1,Mediating worlds: the role of nurses as ritual specialists in caring for the dead and dying,Lindsey Büster; Karina Croucher; Laura Green; Christina Faull,2023,mediating worlds,,,matched,100,raw_title,Mediating worlds: the role of nurses as ritual specialists in caring for the dead and dying,https://openalex.org/W4366183583,Mediating worlds: the role of nurses as ritual specialists in caring for the dead and dying,2023,2023-04-17,https://doi.org/10.1080/13576275.2023.2198694,article,en,17,False,openalex,4,Mortality,1357-6275,Taylor & Francis,,,,hybrid,True,https://doi.org/10.1080/13576275.2023.2198694,https://doi.org/10.1080/13576275.2023.2198694,,cc-by,publishedVersion,True,https://openalex.org/F4320334609,Arts and Humanities Research Council,1,True,Arts and Humanities Research Council: AH/M008266/1,1,True,exact,100,AH/M008266/1,Arts and Humanities Research Council,"Grief, Bereavement, and Mental Health; Palliative Care and End-of-Life Issues; Anthropological Studies and Insights","Rituals are central to the everyday life of the nurse, yet the fundamental roles that rituals play in caring for the dead and dying has often been neglected. This paper explores modern palliative and post-mortem care – its practices, practitioners and arenas – against the background of long-held, global concerns regarding the dead and dying. Comparison with the archaeological and ethnographic records demonstrates the ubiquitous and enduring practices surrounding death, and the centrality of ritual specialists to this complex social and biological process. This deep-time perspective highlights the importance of nurses, and their associated nursing rituals, in the transition of patients between life and death, and the difficult journeys that nurse, patient and family undertake in this mediation between worlds. Such a perspective not only empowers nurses in their daily practices, and places nursing rituals firmly at the centre of modern palliative care work, but demonstrates the value of archaeology and ethnography in contextualising the challenges of today.",False,0,,True,0
EP/V000969/1,RIN induced penalties in G.654.E and G.652.D based distributed Raman amplifiers for coherent transmission systems.,Pratim Hazarika; Mingming Tan; Md Asif Iqbal; Lukasz Krzczanowicz; Abdallah A. I. Ali; Ian Phillips; Paul Harper; W. Forysiak,2021,rin induced penalties in g 654 e and g 652 d based distributed raman amplifiers for coherent transmission systems,,,matched,100,cleaned_title,RIN induced penalties in G.654.E and G.652.D based distributed Raman amplifiers for coherent transmission systems,https://openalex.org/W3197380173,RIN induced penalties in G.654.E and G.652.D based distributed Raman amplifiers for coherent transmission systems,2021,2021-09-06,https://doi.org/10.1364/oe.439406,article,en,1,False,openalex,8,Optics Express,1094-4087,Optica Publishing Group,,,,gold,True,https://doi.org/10.1364/oe.439406,https://doi.org/10.1364/oe.439406,,cc-by,publishedVersion,True,https://openalex.org/F4320334627,Engineering and Physical Sciences Research Council,1,True,Horizon 2020 Framework Programme: 814276; Engineering and Physical Sciences Research Council: EP/V000969/1; Engineering and Physical Sciences Research Council: EP/M009092/1,3,True,exact,100,EP/V000969/1,Engineering and Physical Sciences Research Council,Optical Network Technologies; Advanced Photonic Communication Systems; Photonic Crystal and Fiber Optics,"Relative intensity noise (RIN) induced penalties were experimentally measured in distributed Raman amplifiers (DRAs) for G.654.E and G.652.D fibres with forward, backward and bidirectional pumping configurations. The measured signal RIN using the G.654.E fibre was ∼3.5 dB and ∼2 dB lower than the G.652.D fibre with forward (FW) pump configuration for PM-QPSK and PM-8QAM signals, with single span transmission showing a Q-factor improvement of ∼3 dB and ∼2.5 dB for G.654.E over G.652.D fibres. The performance penalty in a long haul coherent system was evaluated for 28 GBaud PM-QPSK signals using a recirculation loop for backward and bidirectional distributed Raman amplifiers. Our experimental results demonstrate an additional transmission distance of more than 1000 km for G.654.E over its counterpart G.652.D assuming a HD-FEC limit of 8.5 dB.",False,0,,True,0
ES/M009998/1,Examining incidental word learning during reading in children: The role of context.,Holly Joseph; Kate Nation,2018,examining incidental word learning during reading in children,,,matched,100,cleaned_title,Examining incidental word learning during reading in children: The role of context,https://openalex.org/W2757564510,Examining incidental word learning during reading in children: The role of context,2017,2017-09-22,https://doi.org/10.1016/j.jecp.2017.08.010,article,en,65,False,openalex,2,Journal of Experimental Child Psychology,0022-0965,Elsevier BV,,,,green,True,https://centaur.reading.ac.uk/72140/1/JosephNation2017_IncidentalWordLearning_JECP.pdf,https://centaur.reading.ac.uk/72140/1/JosephNation2017_IncidentalWordLearning_JECP.pdf,https://centaur.reading.ac.uk/72140/1/JosephNation2017_IncidentalWordLearning_JECP.pdf,,acceptedVersion,True,https://openalex.org/F4320334630,Economic and Social Research Council,1,True,Economic and Social Research Council: ES/M009998/1,1,True,exact,100,ES/M009998/1,Economic and Social Research Council,Reading and Literacy Development; Neurobiology of Language and Bilingualism; Language Development and Disorders,,False,0,,True,1
